experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,00,32,27,368,0.07336956521739131
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,00,INV,15,368,0.04076086956521739
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,11,00,2,2,1.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,11,11,0,2,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,11,12,0,2,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,11,21,0,2,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,11,22,0,2,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,11,32,0,2,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,11,INV,0,2,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,12,00,1,3,0.3333333333333333
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,12,11,0,3,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,12,12,0,3,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,12,21,0,3,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,12,22,0,3,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,12,32,1,3,0.3333333333333333
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,12,INV,1,3,0.3333333333333333
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,21,00,1,1,1.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,21,11,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,21,12,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,21,21,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,21,22,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,21,32,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,21,INV,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,22,00,28,41,0.6829268292682927
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,22,11,0,41,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,22,12,1,41,0.024390243902439025
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,22,21,0,41,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,22,22,0,41,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,22,32,6,41,0.14634146341463414
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,22,INV,6,41,0.14634146341463414
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,32,00,21,31,0.6774193548387096
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,32,11,0,31,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,32,12,0,31,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,32,21,0,31,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,32,22,0,31,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,32,32,6,31,0.1935483870967742
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,32,INV,4,31,0.12903225806451613
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,INV,00,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,INV,11,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,INV,12,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,INV,21,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,INV,22,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,INV,32,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,joint6_with_inv,INV,INV,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,00,00,154,154,1.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,00,11,0,154,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,00,12,0,154,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,00,21,0,154,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,00,22,0,154,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,00,32,0,154,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,00,INV,0,154,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,11,00,10,11,0.9090909090909091
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,11,11,0,11,0.0
