experiment_id,lambda_joint_soft_group,decoder_name,cohort,metric_family,class_name,precision,sensitivity,specificity,accuracy,support
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade_fused,grade1,0.0,0.0,0.9851485148514851,0.9004524886877828,19.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade_fused,grade2,0.0,0.0,1.0,0.746606334841629,56.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade_fused,grade3,0.5263157894736842,0.21052631578947367,0.8571428571428571,0.579185520361991,95.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade_fused,macro_avg,0.19407894736842105,0.27321981424148606,0.7620434312338796,0.6470588235294118,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade_fused,weighted_avg,0.2839366515837104,0.29411764705882354,0.7540560778766953,0.5991073073851887,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,stage_fused,stage0,0.25,0.8823529411764706,0.20588235294117646,0.36199095022624433,51.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,stage_fused,stage1,0.0,0.0,1.0,0.9095022624434389,20.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,stage_fused,stage2,0.8292682926829268,0.22666666666666666,0.9014084507042254,0.4434389140271493,150.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,stage_fused,macro_avg,0.35975609756097554,0.369673202614379,0.7024302678818005,0.5716440422322775,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,stage_fused,weighted_avg,0.6205440900562852,0.3574660633484163,0.7498247402969855,0.4668209086628038,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,00,0.25153374233128833,0.8723404255319149,0.21794871794871795,0.3694581280788177,47.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,11,0.0,0.0,1.0,0.9655172413793104,7.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,12,0.0,0.0,0.984375,0.9310344827586207,11.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,21,0.0,0.0,1.0,0.9458128078817734,11.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,22,0.0,0.0,1.0,0.8078817733990148,39.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,32,0.5405405405405406,0.22727272727272727,0.8521739130434782,0.5812807881773399,88.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,macro_avg,0.13201238047863814,0.1832688588007737,0.8424162718320328,0.7668308702791462,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,joint6_fused,weighted_avg,0.29255986924698585,0.30049261083743845,0.7540050201547578,0.6277269528501055,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade_fused,grade0,0.25153374233128833,0.8723404255319149,0.21794871794871795,0.3694581280788177,47.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade_fused,grade1,0.0,0.0,0.9837837837837838,0.896551724137931,18.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade_fused,grade2,0.0,0.0,1.0,0.7536945812807881,50.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade_fused,grade3,0.5405405405405406,0.22727272727272727,0.8521739130434782,0.5812807881773399,88.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade_fused,macro_avg,0.19801857071795723,0.27490328820116056,0.763476603693995,0.6502463054187192,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade_fused,weighted_avg,0.29255986924698585,0.30049261083743845,0.7534138039385416,0.6026596131912931,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage_fused,stage0,0.25153374233128833,0.8723404255319149,0.21794871794871795,0.3694581280788177,47.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage_fused,stage1,0.0,0.0,1.0,0.9113300492610837,18.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage_fused,stage2,0.825,0.2391304347826087,0.8923076923076924,0.4482758620689655,138.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage_fused,macro_avg,0.35884458077709613,0.37049028677150786,0.7034188034188035,0.5763546798029556,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage_fused,weighted_avg,0.6190743147269484,0.3645320197044335,0.7457243905519767,0.47108641316217326,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,00,0.5386343216531896,0.8178717598908595,0.5747412008281574,0.6665807781499613,1466.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,11,0.0,0.0,0.9997326917936381,0.9636691574336511,140.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,12,0.5990338164251208,0.09967845659163987,0.968524838832006,0.6900283432105128,1244.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,21,0.0,0.0,1.0,0.9868590569440866,51.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,22,0.42857142857142855,0.004341534008683068,0.9987460815047022,0.821695439319763,691.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,32,0.11875,0.5916955017301038,0.6467149220489977,0.642617881989178,289.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,macro_avg,0.28083159444162314,0.25226454203688103,0.8647432891679169,0.7952417761745255,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,joint6_fused,weighted_avg,0.4806229297395731,0.3857253285235763,0.802734406483925,0.7148555243832541,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade_fused,grade0,0.5386343216531896,0.8178717598908595,0.5747412008281574,0.6665807781499613,1466.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade_fused,grade1,0.6105769230769231,0.09176300578034682,0.9675610732879455,0.6552434939448596,1384.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade_fused,grade2,0.42857142857142855,0.004043126684636119,0.9987257088244664,0.8085544962638496,742.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade_fused,grade3,0.11875,0.5916955017301038,0.6467149220489977,0.642617881989178,289.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade_fused,macro_avg,0.42413316832538533,0.37634334852148654,0.7969357262473918,0.6932491625869621,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade_fused,weighted_avg,0.5119801924973041,0.3864983251739242,0.8012445798156427,0.6878970421309398,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,stage_fused,stage0,0.5386343216531896,0.8178717598908595,0.5747412008281574,0.6665807781499613,1466.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,stage_fused,stage1,0.0,0.0,0.9997289972899729,0.9505282143777377,191.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,stage_fused,stage2,0.8029020556227328,0.5971223021582733,0.8032589016294508,0.6851326977583098,2224.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,stage_fused,macro_avg,0.44717879242530745,0.47166468734971095,0.792576366582527,0.7674138967620029,
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,stage_fused,weighted_avg,0.6635640523701452,0.6511208451430044,0.7266082546045767,0.6911861452018737,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,00,0.8441558441558441,0.9307875894988067,0.1724137931034483,0.8003952569169961,419.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,11,0.0,0.0,1.0,0.9960474308300395,2.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,12,0.0,0.0,1.0,0.9940711462450593,3.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,21,0.0,0.0,1.0,0.9980237154150198,1.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,22,0.0,0.0,1.0,0.9110671936758893,45.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,32,0.1590909090909091,0.19444444444444445,0.9212765957446809,0.8695652173913043,36.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,macro_avg,0.16720779220779222,0.1875386723238752,0.8489483981413549,0.9281949934123848,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,joint6_fused,weighted_avg,0.7103331451157537,0.7845849802371542,0.30910540861097496,0.8174709806433471,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade_fused,grade0,0.8441558441558441,0.9307875894988067,0.1724137931034483,0.8003952569169961,419.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade_fused,grade1,0.0,0.0,1.0,0.9901185770750988,5.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade_fused,grade2,0.0,0.0,1.0,0.9090909090909091,46.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade_fused,grade3,0.1590909090909091,0.19444444444444445,0.9212765957446809,0.8695652173913043,36.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade_fused,macro_avg,0.2508116883116883,0.2813080084858128,0.7734225972120323,0.892292490118577,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade_fused,weighted_avg,0.7103331451157537,0.7845849802371542,0.309105408610975,0.8170725991657425,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,stage_fused,stage0,0.8441558441558441,0.9307875894988067,0.1724137931034483,0.8003952569169961,419.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,stage_fused,stage1,0.0,0.0,1.0,0.9940711462450593,3.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,stage_fused,stage2,0.3409090909090909,0.17857142857142858,0.9312796208530806,0.8063241106719368,84.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,stage_fused,macro_avg,0.395021645021645,0.3697863393567451,0.7012311379855096,0.8669301712779974,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,stage_fused,weighted_avg,0.7556080283353009,0.8003952569169961,0.30329815703953283,0.8025277695324097,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,00,0.8432835820895522,0.9211956521739131,0.19230769230769232,0.7937219730941704,368.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,11,0.0,0.0,1.0,0.9955156950672646,2.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,12,0.0,0.0,1.0,0.9932735426008968,3.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,21,0.0,0.0,1.0,0.9977578475336323,1.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,22,0.0,0.0,1.0,0.9080717488789237,41.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,32,0.1590909090909091,0.22580645161290322,0.9108433734939759,0.8632286995515696,31.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,macro_avg,0.16706241519674356,0.19116701729780272,0.8505251776336115,0.9252615844544096,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,joint6_fused,weighted_avg,0.7068613820420928,0.7757847533632288,0.32736631243843956,0.8117697922741257,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade_fused,grade0,0.8432835820895522,0.9211956521739131,0.19230769230769232,0.7937219730941704,368.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade_fused,grade1,0.0,0.0,1.0,0.9887892376681614,5.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade_fused,grade2,0.0,0.0,1.0,0.905829596412556,42.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade_fused,grade3,0.1590909090909091,0.22580645161290322,0.9108433734939759,0.8632286995515696,31.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade_fused,macro_avg,0.2505936227951153,0.2867505259467041,0.7757877664504171,0.8878923766816144,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,grade_fused,weighted_avg,0.7068613820420928,0.7757847533632288,0.32736631243843956,0.8112972309919765,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,stage_fused,stage0,0.8432835820895522,0.9211956521739131,0.19230769230769232,0.7937219730941704,368.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,stage_fused,stage1,0.0,0.0,1.0,0.9932735426008968,3.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,stage_fused,stage2,0.3409090909090909,0.2,0.921832884097035,0.8004484304932735,75.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,stage_fused,macro_avg,0.3947308909995477,0.37373188405797103,0.7047135254682425,0.8624813153961135,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,stage_fused,weighted_avg,0.7531312556662265,0.7937219730941705,0.32041860331055694,0.7961953789539302,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,00,0.7979274611398963,1.0,0.15217391304347827,0.805,154.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,11,0.0,0.0,1.0,0.945,11.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,12,0.0,0.0,1.0,0.935,13.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,21,0.0,0.0,1.0,0.995,1.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,22,0.0,0.0,1.0,0.92,16.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,32,0.42857142857142855,0.6,0.9794871794871794,0.97,5.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,macro_avg,0.20441648161855416,0.26666666666666666,0.8552768487551097,0.9283333333333333,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,joint6_fused,weighted_avg,0.6251184307920059,0.785,0.34666109253065774,0.835425,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade_fused,grade0,0.7979274611398963,1.0,0.15217391304347827,0.805,154.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade_fused,grade1,0.0,0.0,1.0,0.88,24.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade_fused,grade2,0.0,0.0,1.0,0.915,17.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade_fused,grade3,0.42857142857142855,0.6,0.9794871794871794,0.97,5.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade_fused,macro_avg,0.30662472242783123,0.4,0.7829152731326645,0.8925000000000001,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,grade_fused,weighted_avg,0.6251184307920059,0.785,0.34666109253065774,0.8274750000000001,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,stage_fused,stage0,0.7979274611398963,1.0,0.15217391304347827,0.805,154.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,stage_fused,stage1,0.0,0.0,1.0,0.94,12.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,stage_fused,stage2,1.0,0.20588235294117646,1.0,0.865,34.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,stage_fused,macro_avg,0.5993091537132987,0.40196078431372545,0.7173913043478262,0.8700000000000001,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,stage_fused,weighted_avg,0.7844041450777203,0.805,0.3471739130434783,0.8233,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,00,0.25,0.8823529411764706,0.20588235294117646,0.36199095022624433,51.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,11,0.0,0.0,1.0,0.9638009049773756,8.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,12,0.0,0.0,0.9857142857142858,0.9366515837104072,11.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,21,0.0,0.0,1.0,0.9457013574660633,12.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,22,0.0,0.0,1.0,0.8009049773755657,44.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,32,0.5263157894736842,0.21052631578947367,0.8571428571428571,0.579185520361991,95.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,macro_avg,0.1293859649122807,0.18214654282765738,0.8414565826330532,0.7647058823529411,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,joint6_fused,weighted_avg,0.2839366515837104,0.29411764705882354,0.7546218487394958,0.6248234065641571,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade_fused,grade0,0.25,0.8823529411764706,0.20588235294117646,0.36199095022624433,51.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade_fused,grade1,0.0,0.0,0.9851485148514851,0.9004524886877828,19.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade_fused,grade2,0.0,0.0,1.0,0.746606334841629,56.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade_fused,grade3,0.5263157894736842,0.21052631578947367,0.8571428571428571,0.579185520361991,95.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade_fused,macro_avg,0.19407894736842105,0.27321981424148606,0.7620434312338796,0.6470588235294118,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,grade_fused,weighted_avg,0.2839366515837104,0.29411764705882354,0.7540560778766953,0.5991073073851887,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,stage_fused,stage0,0.25,0.8823529411764706,0.20588235294117646,0.36199095022624433,51.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,stage_fused,stage1,0.0,0.0,1.0,0.9095022624434389,20.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,stage_fused,stage2,0.8292682926829268,0.22666666666666666,0.9014084507042254,0.4434389140271493,150.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,stage_fused,macro_avg,0.35975609756097554,0.369673202614379,0.7024302678818005,0.5716440422322775,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,stage_fused,weighted_avg,0.6205440900562852,0.3574660633484163,0.7498247402969855,0.4668209086628038,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,00,0.25153374233128833,0.8723404255319149,0.21794871794871795,0.3694581280788177,47.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,11,0.0,0.0,1.0,0.9655172413793104,7.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,12,0.0,0.0,0.984375,0.9310344827586207,11.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,21,0.0,0.0,1.0,0.9458128078817734,11.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,22,0.0,0.0,1.0,0.8078817733990148,39.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,32,0.5405405405405406,0.22727272727272727,0.8521739130434782,0.5812807881773399,88.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,macro_avg,0.13201238047863814,0.1832688588007737,0.8424162718320328,0.7668308702791462,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,joint6_fused,weighted_avg,0.29255986924698585,0.30049261083743845,0.7540050201547578,0.6277269528501055,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade_fused,grade0,0.25153374233128833,0.8723404255319149,0.21794871794871795,0.3694581280788177,47.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade_fused,grade1,0.0,0.0,0.9837837837837838,0.896551724137931,18.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade_fused,grade2,0.0,0.0,1.0,0.7536945812807881,50.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade_fused,grade3,0.5405405405405406,0.22727272727272727,0.8521739130434782,0.5812807881773399,88.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade_fused,macro_avg,0.19801857071795723,0.27490328820116056,0.763476603693995,0.6502463054187192,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,grade_fused,weighted_avg,0.29255986924698585,0.30049261083743845,0.7534138039385416,0.6026596131912931,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage_fused,stage0,0.25153374233128833,0.8723404255319149,0.21794871794871795,0.3694581280788177,47.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage_fused,stage1,0.0,0.0,1.0,0.9113300492610837,18.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage_fused,stage2,0.825,0.2391304347826087,0.8923076923076924,0.4482758620689655,138.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage_fused,macro_avg,0.35884458077709613,0.37049028677150786,0.7034188034188035,0.5763546798029556,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage_fused,weighted_avg,0.6190743147269484,0.3645320197044335,0.7457243905519767,0.47108641316217326,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,00,0.5386343216531896,0.8178717598908595,0.5747412008281574,0.6665807781499613,1466.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,11,0.0,0.0,0.9997326917936381,0.9636691574336511,140.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,12,0.5990338164251208,0.09967845659163987,0.968524838832006,0.6900283432105128,1244.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,21,0.0,0.0,1.0,0.9868590569440866,51.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,22,0.42857142857142855,0.004341534008683068,0.9987460815047022,0.821695439319763,691.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,32,0.11875,0.5916955017301038,0.6467149220489977,0.642617881989178,289.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,macro_avg,0.28083159444162314,0.25226454203688103,0.8647432891679169,0.7952417761745255,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,joint6_fused,weighted_avg,0.4806229297395731,0.3857253285235763,0.802734406483925,0.7148555243832541,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,grade_fused,grade0,0.5386343216531896,0.8178717598908595,0.5747412008281574,0.6665807781499613,1466.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,grade_fused,grade1,0.6105769230769231,0.09176300578034682,0.9675610732879455,0.6552434939448596,1384.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,grade_fused,grade2,0.42857142857142855,0.004043126684636119,0.9987257088244664,0.8085544962638496,742.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,grade_fused,grade3,0.11875,0.5916955017301038,0.6467149220489977,0.642617881989178,289.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,grade_fused,macro_avg,0.42413316832538533,0.37634334852148654,0.7969357262473918,0.6932491625869621,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,grade_fused,weighted_avg,0.5119801924973041,0.3864983251739242,0.8012445798156427,0.6878970421309398,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,stage_fused,stage0,0.5386343216531896,0.8178717598908595,0.5747412008281574,0.6665807781499613,1466.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,stage_fused,stage1,0.0,0.0,0.9997289972899729,0.9505282143777377,191.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,stage_fused,stage2,0.8029020556227328,0.5971223021582733,0.8032589016294508,0.6851326977583098,2224.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,stage_fused,macro_avg,0.44717879242530745,0.47166468734971095,0.792576366582527,0.7674138967620029,
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,stage_fused,weighted_avg,0.6635640523701452,0.6511208451430044,0.7266082546045767,0.6911861452018737,
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,00,0.8520971302428256,0.9212410501193318,0.22988505747126436,0.8023715415019763,419.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,11,0.0,0.0,1.0,0.9960474308300395,2.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,12,0.0,0.0,1.0,0.9940711462450593,3.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,21,0.0,0.0,1.0,0.9980237154150198,1.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,22,0.0,0.0,1.0,0.9110671936758893,45.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,32,0.1509433962264151,0.2222222222222222,0.9042553191489362,0.8557312252964426,36.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,macro_avg,0.1671734210782068,0.19057721205692565,0.8556900627700333,0.9262187088274044,
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,joint6_fused,weighted_avg,0.7163293672646144,0.7786561264822135,0.35548425013798707,0.8181232326704058,
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,grade_fused,grade0,0.8520971302428256,0.9212410501193318,0.22988505747126436,0.8023715415019763,419.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,grade_fused,grade1,0.0,0.0,1.0,0.9901185770750988,5.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,grade_fused,grade2,0.0,0.0,1.0,0.9090909090909091,46.0
