experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,stage,1,1,2,20,0.1
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,stage,1,2,1,20,0.05
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,stage,2,0,64,150,0.4266666666666667
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,stage,2,1,39,150,0.26
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,stage,2,2,47,150,0.31333333333333335
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,0,0,32,47,0.6808510638297872
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,0,1,8,47,0.1702127659574468
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,0,2,7,47,0.14893617021276595
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,1,0,15,18,0.8333333333333334
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,1,1,2,18,0.1111111111111111
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,1,2,1,18,0.05555555555555555
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,2,0,53,138,0.38405797101449274
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,2,1,39,138,0.2826086956521739
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,stage,2,2,46,138,0.3333333333333333
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,0,0,924,1466,0.6302864938608458
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,0,1,177,1466,0.12073669849931787
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,0,2,365,1466,0.2489768076398363
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,1,0,78,191,0.4083769633507853
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,1,1,44,191,0.23036649214659685
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,1,2,69,191,0.3612565445026178
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,2,0,296,2224,0.13309352517985612
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,2,1,361,2224,0.16232014388489208
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,stage,2,2,1567,2224,0.7045863309352518
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,0,0,180,419,0.4295942720763723
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,0,1,222,419,0.5298329355608592
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,0,2,17,419,0.0405727923627685
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,1,0,2,3,0.6666666666666666
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,1,1,1,3,0.3333333333333333
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,1,2,0,3,0.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,2,0,14,84,0.16666666666666666
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,2,1,58,84,0.6904761904761905
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,stage,2,2,12,84,0.14285714285714285
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,0,0,148,368,0.40217391304347827
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,0,1,203,368,0.5516304347826086
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,0,2,17,368,0.04619565217391304
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,1,0,2,3,0.6666666666666666
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,1,1,1,3,0.3333333333333333
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,1,2,0,3,0.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,2,0,11,75,0.14666666666666667
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,2,1,52,75,0.6933333333333334
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,stage,2,2,12,75,0.16
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,0,0,144,154,0.935064935064935
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,0,1,10,154,0.06493506493506493
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,0,2,0,154,0.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,1,0,6,12,0.5
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,1,1,6,12,0.5
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,1,2,0,12,0.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,2,0,5,34,0.14705882352941177
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,2,1,26,34,0.7647058823529411
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,stage,2,2,3,34,0.08823529411764706
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,0,0,18,51,0.35294117647058826
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,0,1,29,51,0.5686274509803921
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,0,2,4,51,0.0784313725490196
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,1,0,11,20,0.55
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,1,1,9,20,0.45
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,1,2,0,20,0.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,2,0,28,150,0.18666666666666668
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,2,1,97,150,0.6466666666666666
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,stage,2,2,25,150,0.16666666666666666
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,0,0,15,47,0.3191489361702128
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,0,1,28,47,0.5957446808510638
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,0,2,4,47,0.0851063829787234
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,1,0,11,18,0.6111111111111112
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,1,1,7,18,0.3888888888888889
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,1,2,0,18,0.0
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,2,0,20,138,0.14492753623188406
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,2,1,93,138,0.6739130434782609
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,stage,2,2,25,138,0.18115942028985507
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,0,0,636,1466,0.43383356070941337
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,0,1,586,1466,0.39972714870395637
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,0,2,244,1466,0.1664392905866303
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,1,0,37,191,0.193717277486911
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,1,1,114,191,0.5968586387434555
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,1,2,40,191,0.2094240837696335
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,2,0,101,2224,0.045413669064748204
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,2,1,874,2224,0.39298561151079137
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,stage,2,2,1249,2224,0.5616007194244604
