experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,grade,2,1,26,42,0.6190476190476191
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,grade,2,2,2,42,0.047619047619047616
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,grade,2,3,0,42,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,grade,3,0,14,31,0.45161290322580644
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,grade,3,1,17,31,0.5483870967741935
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,grade,3,2,0,31,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,grade,3,3,0,31,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,0,0,154,154,1.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,0,1,0,154,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,0,2,0,154,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,0,3,0,154,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,1,0,16,24,0.6666666666666666
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,1,1,8,24,0.3333333333333333
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,1,2,0,24,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,1,3,0,24,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,2,0,5,17,0.29411764705882354
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,2,1,12,17,0.7058823529411765
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,2,2,0,17,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,2,3,0,17,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,3,0,1,5,0.2
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,3,1,4,5,0.8
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,3,2,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,grade,3,3,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,0,0,37,51,0.7254901960784313
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,0,1,13,51,0.2549019607843137
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,0,2,1,51,0.0196078431372549
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,0,3,0,51,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,1,0,12,19,0.631578947368421
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,1,1,6,19,0.3157894736842105
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,1,2,1,19,0.05263157894736842
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,1,3,0,19,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,2,0,28,56,0.5
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,2,1,23,56,0.4107142857142857
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,2,2,5,56,0.08928571428571429
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,2,3,0,56,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,3,0,43,95,0.45263157894736844
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,3,1,46,95,0.4842105263157895
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,3,2,5,95,0.05263157894736842
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,grade,3,3,1,95,0.010526315789473684
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,0,0,33,47,0.7021276595744681
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,0,1,13,47,0.2765957446808511
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,0,2,1,47,0.02127659574468085
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,0,3,0,47,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,1,0,11,18,0.6111111111111112
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,1,1,6,18,0.3333333333333333
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,1,2,1,18,0.05555555555555555
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,1,3,0,18,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,2,0,23,50,0.46
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,2,1,22,50,0.44
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,2,2,5,50,0.1
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,2,3,0,50,0.0
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,3,0,36,88,0.4090909090909091
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,3,1,46,88,0.5227272727272727
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,3,2,5,88,0.056818181818181816
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,grade,3,3,1,88,0.011363636363636364
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,0,0,956,1466,0.6521145975443383
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,0,1,413,1466,0.28171896316507505
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,0,2,78,1466,0.05320600272851296
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,0,3,19,1466,0.01296043656207367
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,1,0,248,1384,0.1791907514450867
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,1,1,837,1384,0.6047687861271677
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,1,2,211,1384,0.15245664739884393
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,1,3,88,1384,0.06358381502890173
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,2,0,140,742,0.18867924528301888
